,State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Predicted Value
270,AK,2017,October,12 month-ending,Cocaine (T40.5),20.0,100,0.0,20.0
271,AK,2017,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",103.0,100,0.0,103.0
272,AK,2017,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",72.0,100,0.0,72.0
273,AK,2017,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),45.0,100,0.0,45.0
274,AK,2017,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",49.0,100,0.0,49.0
275,AK,2017,October,12 month-ending,Psychostimulants with abuse potential (T43.6),70.0,100,0.0,71.0
276,AK,2017,September,12 month-ending,Methadone (T40.3),,100,0.023261223540358,
277,AK,2017,September,12 month-ending,Heroin (T40.1),46.0,100,0.023261223540358,47.0
278,AK,2017,September,12 month-ending,Number of Deaths,4299.0,100,0.023261223540358,
279,AK,2017,September,12 month-ending,Number of Drug Overdose Deaths,148.0,100,0.023261223540358,148.0
280,AK,2017,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",32.0,100,0.023261223540358,33.0
281,AK,2017,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",106.0,100,0.023261223540358,106.0
282,AK,2017,September,12 month-ending,Percent with drugs specified,97.2972972972973,100,0.023261223540358,
283,AK,2017,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",74.0,100,0.023261223540358,75.0
284,AK,2017,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),48.0,100,0.023261223540358,49.0
285,AK,2017,September,12 month-ending,Cocaine (T40.5),22.0,100,0.023261223540358,23.0
286,AK,2017,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",52.0,100,0.023261223540358,53.0
287,AK,2017,September,12 month-ending,Psychostimulants with abuse potential (T43.6),68.0,100,0.023261223540358,69.0
288,AK,2018,April,12 month-ending,Number of Deaths,4340.0,100,0.0,
289,AK,2018,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",38.0,100,0.0,38.0
290,AK,2018,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),48.0,100,0.0,48.0
291,AK,2018,April,12 month-ending,Psychostimulants with abuse potential (T43.6),61.0,100,0.0,62.0
292,AK,2018,April,12 month-ending,Number of Drug Overdose Deaths,142.0,100,0.0,142.0
293,AK,2018,April,12 month-ending,Cocaine (T40.5),15.0,100,0.0,15.0
294,AK,2018,April,12 month-ending,Methadone (T40.3),11.0,100,0.0,12.0
295,AK,2018,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",102.0,100,0.0,102.0
296,AK,2018,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",55.0,100,0.0,55.0
297,AK,2018,April,12 month-ending,Percent with drugs specified,98.59154929577473,100,0.0,
298,AK,2018,April,12 month-ending,Heroin (T40.1),36.0,100,0.0,36.0
299,AK,2018,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",80.0,100,0.0,80.0
300,AK,2018,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.0,19.0
301,AK,2018,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0,100,0.0,42.0
302,AK,2018,August,12 month-ending,Psychostimulants with abuse potential (T43.6),47.0,100,0.0,48.0
303,AK,2018,August,12 month-ending,Number of Deaths,4383.0,100,0.0,
304,AK,2018,August,12 month-ending,Number of Drug Overdose Deaths,110.0,100,0.0,110.0
305,AK,2018,August,12 month-ending,Methadone (T40.3),,100,0.0,
306,AK,2018,August,12 month-ending,Percent with drugs specified,100.0,100,0.0,
307,AK,2018,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),37.0,100,0.0,37.0
308,AK,2018,August,12 month-ending,Cocaine (T40.5),,100,0.0,
309,AK,2018,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",56.0,100,0.0,56.0
310,AK,2018,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",73.0,100,0.0,73.0
311,AK,2018,August,12 month-ending,Heroin (T40.1),24.0,100,0.0,24.0
312,AK,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",37.0,100,0.0,37.0
313,AK,2018,December,12 month-ending,Number of Drug Overdose Deaths,105.0,100,0.0,105.0
314,AK,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),49.0,100,0.0,50.0
315,AK,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",65.0,100,0.0,65.0
316,AK,2018,December,12 month-ending,Number of Deaths,4333.0,100,0.0,
317,AK,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46.0,100,0.0,46.0
318,AK,2018,December,12 month-ending,Methadone (T40.3),,100,0.0,10.0
319,AK,2018,December,12 month-ending,Heroin (T40.1),28.0,100,0.0,28.0
320,AK,2018,December,12 month-ending,Percent with drugs specified,100.0,100,0.0,
321,AK,2018,December,12 month-ending,Cocaine (T40.5),10.0,100,0.0,10.0
322,AK,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),33.0,100,0.0,33.0
323,AK,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",16.0,100,0.0,16.0
324,AK,2018,February,12 month-ending,Number of Deaths,4303.0,100,0.0,
325,AK,2018,February,12 month-ending,Methadone (T40.3),10.0,100,0.0,11.0
326,AK,2018,February,12 month-ending,Psychostimulants with abuse potential (T43.6),56.0,100,0.0,57.0
327,AK,2018,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",38.0,100,0.0,38.0
328,AK,2018,February,12 month-ending,Percent with drugs specified,97.84172661870501,100,0.0,
329,AK,2018,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),48.0,100,0.0,48.0
330,AK,2018,February,12 month-ending,Cocaine (T40.5),14.0,100,0.0,14.0
331,AK,2018,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",54.0,100,0.0,54.0
332,AK,2018,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",80.0,100,0.0,80.0
333,AK,2018,February,12 month-ending,Heroin (T40.1),37.0,100,0.0,37.0
334,AK,2018,February,12 month-ending,Number of Drug Overdose Deaths,139.0,100,0.0,139.0
335,AK,2018,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",102.0,100,0.0,102.0
336,AK,2018,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",38.0,100,0.0,38.0
337,AK,2018,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",51.0,100,0.0,51.0
338,AK,2018,January,12 month-ending,Number of Deaths,4259.0,100,0.0,
339,AK,2018,January,12 month-ending,Psychostimulants with abuse potential (T43.6),59.0,100,0.0,60.0
340,AK,2018,January,12 month-ending,Percent with drugs specified,97.1014492753623,100,0.0,
341,AK,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",77.0,100,0.0,77.0
342,AK,2018,January,12 month-ending,Methadone (T40.3),,100,0.0,10.0
343,AK,2018,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),46.0,100,0.0,46.0
344,AK,2018,January,12 month-ending,Cocaine (T40.5),16.0,100,0.0,16.0
345,AK,2018,January,12 month-ending,Heroin (T40.1),36.0,100,0.0,36.0
346,AK,2018,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100.0,100,0.0,100.0
347,AK,2018,January,12 month-ending,Number of Drug Overdose Deaths,138.0,100,0.0,138.0
348,AK,2018,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",22.0,100,0.0,22.0
349,AK,2018,July,12 month-ending,Cocaine (T40.5),,100,0.0,
350,AK,2018,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),38.0,100,0.0,38.0
351,AK,2018,July,12 month-ending,Number of Drug Overdose Deaths,116.0,100,0.0,116.0
352,AK,2018,July,12 month-ending,Psychostimulants with abuse potential (T43.6),50.0,100,0.0,51.0
353,AK,2018,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43.0,100,0.0,43.0
354,AK,2018,July,12 month-ending,Percent with drugs specified,99.1379310344828,100,0.0,
355,AK,2018,July,12 month-ending,Heroin (T40.1),26.0,100,0.0,26.0
356,AK,2018,July,12 month-ending,Number of Deaths,4337.0,100,0.0,
357,AK,2018,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",76.0,100,0.0,76.0
358,AK,2018,July,12 month-ending,Methadone (T40.3),,100,0.0,10.0
359,AK,2018,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",59.0,100,0.0,59.0
360,AK,2018,June,12 month-ending,Number of Deaths,4308.0,100,0.0,
361,AK,2018,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",24.0,100,0.0,24.0
362,AK,2018,June,12 month-ending,Percent with drugs specified,99.2,100,0.0,
363,AK,2018,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),43.0,100,0.0,43.0
364,AK,2018,June,12 month-ending,Cocaine (T40.5),10.0,100,0.0,10.0
365,AK,2018,June,12 month-ending,Heroin (T40.1),31.0,100,0.0,31.0
366,AK,2018,June,12 month-ending,Number of Drug Overdose Deaths,125.0,100,0.0,125.0
367,AK,2018,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48.0,100,0.0,48.0
368,AK,2018,June,12 month-ending,Methadone (T40.3),10.0,100,0.0,11.0
369,AK,2018,June,12 month-ending,Psychostimulants with abuse potential (T43.6),55.0,100,0.0,56.0
370,AK,2018,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",85.0,100,0.0,85.0
371,AK,2018,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",65.0,100,0.0,65.0
372,AK,2018,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",38.0,100,0.0,38.0
373,AK,2018,March,12 month-ending,Number of Deaths,4285.0,100,0.0,
374,AK,2018,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),47.0,100,0.0,47.0
375,AK,2018,March,12 month-ending,Cocaine (T40.5),13.0,100,0.0,13.0
376,AK,2018,March,12 month-ending,Psychostimulants with abuse potential (T43.6),56.0,100,0.0,57.0
377,AK,2018,March,12 month-ending,Number of Drug Overdose Deaths,136.0,100,0.0,136.0
378,AK,2018,March,12 month-ending,Percent with drugs specified,97.7941176470588,100,0.0,
379,AK,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",53.0,100,0.0,53.0
380,AK,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",79.0,100,0.0,79.0
381,AK,2018,March,12 month-ending,Heroin (T40.1),35.0,100,0.0,35.0
382,AK,2018,March,12 month-ending,Methadone (T40.3),10.0,100,0.0,11.0
383,AK,2018,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",101.0,100,0.0,101.0
384,AK,2018,May,12 month-ending,Methadone (T40.3),,100,0.0,
385,AK,2018,May,12 month-ending,Cocaine (T40.5),12.0,100,0.0,12.0
386,AK,2018,May,12 month-ending,Percent with drugs specified,99.2063492063492,100,0.0,
387,AK,2018,May,12 month-ending,Heroin (T40.1),33.0,100,0.0,33.0
388,AK,2018,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",27.0,100,0.0,27.0
389,AK,2018,May,12 month-ending,Number of Drug Overdose Deaths,126.0,100,0.0,126.0
390,AK,2018,May,12 month-ending,Number of Deaths,4351.0,100,0.0,
391,AK,2018,May,12 month-ending,Psychostimulants with abuse potential (T43.6),55.0,100,0.0,56.0
392,AK,2018,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",67.0,100,0.0,67.0
393,AK,2018,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),43.0,100,0.0,43.0
394,AK,2018,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",88.0,100,0.0,88.0
395,AK,2018,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48.0,100,0.0,48.0
396,AK,2018,November,12 month-ending,Psychostimulants with abuse potential (T43.6),48.0,100,0.0,49.0
397,AK,2018,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",68.0,100,0.0,68.0
398,AK,2018,November,12 month-ending,Methadone (T40.3),,100,0.0,
399,AK,2018,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50.0,100,0.0,50.0
400,AK,2018,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38.0,100,0.0,38.0
401,AK,2018,November,12 month-ending,Percent with drugs specified,100.0,100,0.0,
402,AK,2018,November,12 month-ending,Cocaine (T40.5),10.0,100,0.0,10.0
403,AK,2018,November,12 month-ending,Number of Drug Overdose Deaths,106.0,100,0.0,106.0
404,AK,2018,November,12 month-ending,Heroin (T40.1),28.0,100,0.0,28.0
405,AK,2018,November,12 month-ending,Number of Deaths,4333.0,100,0.0,
406,AK,2018,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),34.0,100,0.0,34.0
407,AK,2018,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.0,19.0
408,AK,2018,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36.0,100,0.0,36.0
409,AK,2018,October,12 month-ending,Cocaine (T40.5),,100,0.0,
410,AK,2018,October,12 month-ending,Number of Drug Overdose Deaths,99.0,100,0.0,99.0
411,AK,2018,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",65.0,100,0.0,65.0
412,AK,2018,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0,100,0.0,48.0
413,AK,2018,October,12 month-ending,Methadone (T40.3),,100,0.0,
414,AK,2018,October,12 month-ending,Psychostimulants with abuse potential (T43.6),42.0,100,0.0,43.0
415,AK,2018,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",18.0,100,0.0,18.0
416,AK,2018,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),31.0,100,0.0,31.0
417,AK,2018,October,12 month-ending,Percent with drugs specified,100.0,100,0.0,
418,AK,2018,October,12 month-ending,Number of Deaths,4309.0,100,0.0,
419,AK,2018,October,12 month-ending,Heroin (T40.1),24.0,100,0.0,24.0
420,AK,2018,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36.0,100,0.0,36.0
421,AK,2018,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",65.0,100,0.0,65.0
422,AK,2018,September,12 month-ending,Cocaine (T40.5),,100,0.0,
423,AK,2018,September,12 month-ending,Number of Deaths,4324.0,100,0.0,
424,AK,2018,September,12 month-ending,Number of Drug Overdose Deaths,100.0,100,0.0,100.0
425,AK,2018,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",16.0,100,0.0,16.0
426,AK,2018,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),31.0,100,0.0,31.0
427,AK,2018,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48.0,100,0.0,48.0
428,AK,2018,September,12 month-ending,Methadone (T40.3),,100,0.0,
429,AK,2018,September,12 month-ending,Heroin (T40.1),24.0,100,0.0,24.0
430,AK,2018,September,12 month-ending,Percent with drugs specified,100.0,100,0.0,
431,AK,2018,September,12 month-ending,Psychostimulants with abuse potential (T43.6),44.0,100,0.0,45.0
432,AK,2019,April,12 month-ending,Heroin (T40.1),35.0,100,0.0,35.0
433,AK,2019,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",19.0,100,0.0,20.0
434,AK,2019,April,12 month-ending,Psychostimulants with abuse potential (T43.6),58.0,100,0.0,59.0
435,AK,2019,April,12 month-ending,Number of Deaths,4405.0,100,0.0,
436,AK,2019,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),44.0,100,0.0,45.0
437,AK,2019,April,12 month-ending,Methadone (T40.3),,100,0.0,
438,AK,2019,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",45.0,100,0.0,46.0
439,AK,2019,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",55.0,100,0.0,55.0
440,AK,2019,April,12 month-ending,Percent with drugs specified,100.0,100,0.0,
441,AK,2019,April,12 month-ending,Cocaine (T40.5),10.0,100,0.0,11.0
442,AK,2019,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",78.0,100,0.0,78.0
443,AK,2019,April,12 month-ending,Number of Drug Overdose Deaths,119.0,100,0.0,119.0
444,AK,2019,August,12 month-ending,Cocaine (T40.5),12.0,100,0.0,13.0
445,AK,2019,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",20.0,100,0.0,20.0
446,AK,2019,August,12 month-ending,Psychostimulants with abuse potential (T43.6),65.0,100,0.0,66.0
447,AK,2019,August,12 month-ending,Heroin (T40.1),43.0,100,0.0,44.0
448,AK,2019,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),40.0,100,0.0,41.0
449,AK,2019,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0,100,0.0,43.0
450,AK,2019,August,12 month-ending,Methadone (T40.3),,100,0.0,
451,AK,2019,August,12 month-ending,Number of Deaths,4457.0,100,0.0,
452,AK,2019,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",78.0,100,0.0,78.0
453,AK,2019,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50.0,100,0.0,50.0
454,AK,2019,August,12 month-ending,Percent with drugs specified,98.46153846153852,100,0.0,
455,AK,2019,August,12 month-ending,Number of Drug Overdose Deaths,130.0,100,0.0,130.0
456,AK,2019,December,12 month-ending,Psychostimulants with abuse potential (T43.6),64.0,100,0.0,64.0
457,AK,2019,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",60.0,100,0.0,60.0
458,AK,2019,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",46.0,100,0.0,46.0
459,AK,2019,December,12 month-ending,Heroin (T40.1),45.0,100,0.0,45.0
460,AK,2019,December,12 month-ending,Methadone (T40.3),,100,0.0,
461,AK,2019,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",83.0,100,0.0,83.0
462,AK,2019,December,12 month-ending,Cocaine (T40.5),,100,0.0,
463,AK,2019,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",23.0,100,0.0,23.0
464,AK,2019,December,12 month-ending,Percent with drugs specified,96.24060150375941,100,0.0,
465,AK,2019,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),41.0,100,0.0,41.0
466,AK,2019,December,12 month-ending,Number of Drug Overdose Deaths,133.0,100,0.0,133.0
467,AK,2019,December,12 month-ending,Number of Deaths,4528.0,100,0.0,
468,AK,2019,February,12 month-ending,Psychostimulants with abuse potential (T43.6),58.0,100,0.0,59.0
469,AK,2019,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42.0,100,0.0,42.0
470,AK,2019,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51.0,100,0.0,51.0
471,AK,2019,February,12 month-ending,Methadone (T40.3),,100,0.0,10.0
472,AK,2019,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",16.0,100,0.0,16.0
473,AK,2019,February,12 month-ending,Cocaine (T40.5),11.0,100,0.0,11.0
474,AK,2019,February,12 month-ending,Number of Deaths,4386.0,100,0.0,
475,AK,2019,February,12 month-ending,Heroin (T40.1),31.0,100,0.0,31.0
476,AK,2019,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",71.0,100,0.0,71.0
